layer1,layer2,layer3,layer4
0.8124140501022339,2.002929449081421,3.410930633544922,3.314784049987793
0.7426182627677917,1.8271746635437012,3.3523502349853516,3.4037365913391113
0.7647978663444519,1.9519261121749878,3.4189462661743164,3.3402791023254395
0.7773791551589966,1.8478953838348389,3.2909481525421143,3.2323319911956787
0.7986080050468445,1.9162607192993164,3.3837082386016846,3.2468628883361816
0.7896941900253296,1.9912000894546509,3.515052318572998,3.4064505100250244
0.791512668132782,1.913926362991333,3.336989164352417,3.265861749649048
0.7942771911621094,1.9461569786071777,3.3742880821228027,3.2987279891967773
0.8311591148376465,1.879609227180481,3.260009765625,3.195613145828247
0.7523779273033142,1.8678313493728638,3.2818663120269775,3.2536377906799316
0.7715510725975037,1.9403834342956543,3.3623111248016357,3.3453593254089355
0.7598620057106018,1.8930001258850098,3.3309638500213623,3.3209023475646973
0.796442449092865,1.9287880659103394,3.3429887294769287,3.3580267429351807
0.811817467212677,1.910913348197937,3.315229892730713,3.29129695892334
0.8110865354537964,1.950240969657898,3.42596697807312,3.416016101837158
0.7800891399383545,1.9096837043762207,3.450517416000366,3.4404783248901367
0.787409245967865,1.8573317527770996,3.3381314277648926,3.2617855072021484
0.7753889560699463,1.8818379640579224,3.3800816535949707,3.3828253746032715
0.7993381023406982,1.917651891708374,3.359694719314575,3.199955463409424
0.8055715560913086,1.945021629333496,3.4224724769592285,3.3687939643859863
0.8100385069847107,1.910444974899292,3.3039653301239014,3.170024871826172
0.7854071259498596,1.8422595262527466,3.2586729526519775,3.245864152908325
0.8242337703704834,1.9084936380386353,3.3285415172576904,3.1856203079223633
0.7939208149909973,1.9907416105270386,3.58479380607605,3.628782272338867
0.8132513761520386,1.9045050144195557,3.434483766555786,3.400254249572754
0.7708610892295837,1.8522748947143555,3.343684434890747,3.3437552452087402
0.7817997932434082,1.8612711429595947,3.283912181854248,3.243699550628662
0.7817301750183105,1.8732354640960693,3.372798442840576,3.325378894805908
0.7720353603363037,1.9177342653274536,3.387798547744751,3.354797124862671
0.8000117540359497,1.8908859491348267,3.2656784057617188,3.180814504623413
0.7977486252784729,1.9799168109893799,3.4531409740448,3.329761266708374
0.8010687232017517,1.9185816049575806,3.4364657402038574,3.3021066188812256
0.7372726202011108,1.8523436784744263,3.2949652671813965,3.3137216567993164
0.8507107496261597,2.054748296737671,3.642446994781494,3.5289390087127686
0.8096382021903992,1.8681011199951172,3.2609245777130127,3.2005770206451416
0.8049123287200928,1.9454642534255981,3.443042755126953,3.386680841445923
0.7746495604515076,1.895782232284546,3.3443386554718018,3.324739933013916
0.7946686744689941,1.9960477352142334,3.4986634254455566,3.420459270477295
0.8358146548271179,1.9973381757736206,3.499962091445923,3.3705544471740723
0.7815542221069336,1.910581350326538,3.3479368686676025,3.2520289421081543
0.7797013521194458,1.9099493026733398,3.3009629249572754,3.3104937076568604
0.7827482223510742,1.8881744146347046,3.412848949432373,3.393479347229004
0.8228428363800049,1.8561372756958008,3.293581962585449,3.2069694995880127
0.7840884923934937,1.9913160800933838,3.650456428527832,3.6110429763793945
0.777865469455719,1.858534812927246,3.2183725833892822,3.1490018367767334
0.7753183841705322,1.8766082525253296,3.3332722187042236,3.3005189895629883
0.7870285511016846,1.8699820041656494,3.3459317684173584,3.29166316986084
0.7716315984725952,1.891890287399292,3.4119222164154053,3.4502954483032227
0.7577154040336609,1.857017159461975,3.296917676925659,3.2410311698913574
0.8024057149887085,1.9983500242233276,3.5182671546936035,3.464461088180542
0.7434538006782532,1.8259520530700684,3.1570236682891846,3.1070311069488525
0.7629308104515076,1.8650281429290771,3.422175645828247,3.470468521118164
0.7744444012641907,1.8777058124542236,3.2526862621307373,3.110518455505371
0.7668350338935852,1.9386920928955078,3.4783411026000977,3.40854549407959
0.7436313033103943,1.8278218507766724,3.246852159500122,3.1764750480651855
0.7996832132339478,1.865501046180725,3.266547203063965,3.218681573867798
0.7890567779541016,1.8007124662399292,3.1642608642578125,3.0143139362335205
0.7955740690231323,1.8783739805221558,3.3673763275146484,3.334277391433716
0.7843425869941711,1.8343572616577148,3.204362392425537,3.172337055206299
0.8399341106414795,2.0069515705108643,3.4098565578460693,3.341242551803589
0.759282648563385,1.823183298110962,3.204451560974121,3.2051467895507812
0.7723515033721924,1.9149671792984009,3.4214556217193604,3.3755717277526855
0.7820490002632141,1.9258543252944946,3.340507984161377,3.2298130989074707
0.8180710673332214,1.9598549604415894,3.4992501735687256,3.3917222023010254
0.8195231556892395,2.0361905097961426,3.6871299743652344,3.561415433883667
0.7995128631591797,1.986675500869751,3.525129795074463,3.4610376358032227
0.8377503156661987,1.9417591094970703,3.294785499572754,3.202925682067871
0.7735079526901245,1.8768941164016724,3.2819952964782715,3.2691924571990967
0.7992314100265503,1.9317338466644287,3.3367466926574707,3.234005928039551
0.8288028836250305,1.9780049324035645,3.525779962539673,3.452632427215576
0.8057156801223755,2.0039448738098145,3.5444300174713135,3.4514119625091553
0.8095349073410034,2.0132195949554443,3.5729737281799316,3.5341508388519287
0.7996717691421509,1.8975542783737183,3.420145034790039,3.3319530487060547
0.7879181504249573,1.926664113998413,3.36572003364563,3.2750957012176514
0.8183313012123108,1.9868379831314087,3.597715139389038,3.4894509315490723
0.7939216494560242,1.8598225116729736,3.223513603210449,3.21026873588562
0.8172277212142944,1.9643586874008179,3.4608423709869385,3.340243339538574
0.7814091444015503,1.8465404510498047,3.3070311546325684,3.3084802627563477
0.832804799079895,1.9705606698989868,3.3934929370880127,3.3268611431121826
0.8250690698623657,2.0144128799438477,3.467266321182251,3.407684087753296
0.7958607077598572,1.8030378818511963,3.217791795730591,3.14218807220459
0.7807555794715881,1.899501919746399,3.2844419479370117,3.2347359657287598
0.7785556316375732,1.9381709098815918,3.405034065246582,3.3228297233581543
0.8034980893135071,1.9976555109024048,3.544652223587036,3.4326202869415283
0.7930697798728943,1.8740336894989014,3.341799259185791,3.248265266418457
0.7942909002304077,1.9102859497070312,3.36970853805542,3.2696642875671387
0.7858608961105347,1.871320128440857,3.265047073364258,3.170396327972412
0.7913846969604492,1.9247593879699707,3.37083101272583,3.301792860031128
0.7459725737571716,1.8218668699264526,3.2292284965515137,3.161928176879883
0.8057218194007874,1.9289957284927368,3.252249240875244,3.1605312824249268
0.7754273414611816,1.9388988018035889,3.385880708694458,3.3375792503356934
0.7303743958473206,1.846633791923523,3.2884600162506104,3.2345848083496094
0.7980726361274719,1.9540190696716309,3.380138397216797,3.252214193344116
0.7552286386489868,1.8194692134857178,3.2519772052764893,3.212561845779419
0.6951707601547241,1.7377328872680664,3.045748233795166,3.050410747528076
0.7940830588340759,1.8691173791885376,3.3478281497955322,3.286736488342285
0.8062182664871216,1.9633822441101074,3.5456478595733643,3.5512588024139404
0.7681777477264404,1.8294955492019653,3.202908754348755,3.1628611087799072
0.7913328409194946,1.8703747987747192,3.2535476684570312,3.1860849857330322
0.8044160008430481,1.9516141414642334,3.341899871826172,3.1952896118164062
0.8130953311920166,1.8420171737670898,3.297694206237793,3.1957130432128906
0.8234420418739319,1.8554298877716064,3.2340023517608643,3.1717116832733154
0.7638972997665405,1.8360100984573364,3.294053792953491,3.290415048599243
0.8100101351737976,1.9152448177337646,3.3377442359924316,3.2330687046051025
0.8182956576347351,2.0266895294189453,3.6341922283172607,3.582695245742798
0.8209220767021179,1.9873281717300415,3.5160350799560547,3.454052448272705
0.760415256023407,1.9000959396362305,3.372581958770752,3.3000376224517822
0.764772355556488,1.8712007999420166,3.3333559036254883,3.2821996212005615
0.7948790788650513,1.9267187118530273,3.363513708114624,3.2770590782165527
0.7469095587730408,1.7811980247497559,3.1621408462524414,3.115964889526367
0.789315938949585,1.9172394275665283,3.3735127449035645,3.310666561126709
0.8094035387039185,2.0235190391540527,3.5217652320861816,3.447721004486084
0.8205085396766663,2.055513620376587,3.6749536991119385,3.715424060821533
0.8500534296035767,2.017979860305786,3.652376890182495,3.554678201675415
0.7985901236534119,1.9216914176940918,3.423875331878662,3.3372645378112793
0.8160625100135803,1.9860810041427612,3.4878761768341064,3.4466774463653564
0.85589599609375,2.11783766746521,3.6306560039520264,3.51045560836792
0.7908039093017578,1.872267246246338,3.3633615970611572,3.28737473487854
0.7836588621139526,1.8472416400909424,3.362135887145996,3.326371192932129
0.8094662427902222,1.9832773208618164,3.462038516998291,3.4428744316101074
0.8047821521759033,1.9028925895690918,3.431966543197632,3.394817352294922
0.7744168043136597,1.9573911428451538,3.4705817699432373,3.5017220973968506
0.8077627420425415,1.913714051246643,3.387366533279419,3.2963526248931885
0.7796022295951843,1.9057949781417847,3.305999755859375,3.1989431381225586
0.7758303880691528,1.8725945949554443,3.3688676357269287,3.3458478450775146
0.8136846423149109,1.747406244277954,3.0342371463775635,3.034226655960083
0.7828375101089478,1.9584293365478516,3.4503915309906006,3.409935235977173
0.8055358529090881,1.9874756336212158,3.5239651203155518,3.405855655670166
0.7827968597412109,1.9008601903915405,3.4672131538391113,3.4926040172576904
0.8191033601760864,1.9901936054229736,3.5560340881347656,3.4216468334198
0.7869262099266052,1.895922303199768,3.3342835903167725,3.35005259513855
0.8016364574432373,1.8940918445587158,3.3195793628692627,3.2708098888397217
0.8114908933639526,1.9496879577636719,3.3184974193573,3.225558280944824
0.7815507650375366,2.0021092891693115,3.5219056606292725,3.4476828575134277
0.8087590932846069,2.0086283683776855,3.5287954807281494,3.4874212741851807
0.7734174132347107,1.8569470643997192,3.255634307861328,3.2307322025299072
0.7958198189735413,1.959696650505066,3.4533915519714355,3.4465551376342773
0.7359788417816162,1.8552192449569702,3.2933731079101562,3.204577684402466
0.8068411946296692,1.895285725593567,3.367445945739746,3.2145776748657227
0.8277892470359802,2.0561676025390625,3.6755807399749756,3.5742855072021484
0.8018738031387329,1.8458269834518433,3.3204596042633057,3.240438461303711
0.7883156538009644,1.9190850257873535,3.3541667461395264,3.213104724884033
0.757095992565155,1.8225679397583008,3.2641851902008057,3.25976300239563
0.8124492764472961,1.9273357391357422,3.4152672290802,3.2647323608398438
0.7668785452842712,1.827388882637024,3.3401551246643066,3.3215787410736084
0.757439374923706,1.8561973571777344,3.2825183868408203,3.2910315990448
0.7922417521476746,1.8234220743179321,3.2602574825286865,3.1727988719940186
0.8241724371910095,1.9808189868927002,3.400305986404419,3.250998020172119
0.7750706076622009,1.8748282194137573,3.350646734237671,3.3082079887390137
0.7817611694335938,1.7508597373962402,3.1526222229003906,3.0945167541503906
0.7779220938682556,1.858383297920227,3.2856764793395996,3.239070177078247
0.8027633428573608,1.877844214439392,3.3067662715911865,3.1788551807403564
0.8068948984146118,1.9517712593078613,3.2888858318328857,3.15742564201355
0.8313957452774048,2.009361505508423,3.53926420211792,3.522634506225586
0.7758740782737732,1.911721110343933,3.348343849182129,3.2756474018096924
0.8135976195335388,2.056666612625122,3.599383592605591,3.506824493408203
0.8075518012046814,1.930749535560608,3.391864061355591,3.3162763118743896
0.7851020693778992,1.960227370262146,3.443495988845825,3.4197564125061035
0.814839780330658,2.0217034816741943,3.537576675415039,3.5716183185577393
0.7905838489532471,1.929683804512024,3.266690492630005,3.119835138320923
0.7864739298820496,1.8799810409545898,3.371781587600708,3.3626720905303955
0.7998675107955933,1.8806778192520142,3.2884953022003174,3.2242984771728516
0.8302728533744812,1.9730359315872192,3.4162440299987793,3.2592732906341553
0.763213038444519,1.8741607666015625,3.3100533485412598,3.286065101623535
0.8255323171615601,1.9981553554534912,3.4865384101867676,3.3208069801330566
0.8010364174842834,1.9188830852508545,3.467257022857666,3.427673578262329
0.8064919114112854,1.9491521120071411,3.5371949672698975,3.4071223735809326
0.8651102185249329,2.0282533168792725,3.4667303562164307,3.4108593463897705
0.7880263328552246,1.824575424194336,3.2924396991729736,3.225649118423462
0.7381256818771362,1.787867546081543,3.21577787399292,3.199108362197876
0.7863549590110779,1.8957401514053345,3.3387465476989746,3.277421474456787
0.8274575471878052,1.9583929777145386,3.410330295562744,3.2794651985168457
0.7780421376228333,1.9785776138305664,3.4196724891662598,3.3333921432495117
0.8324484825134277,1.9594695568084717,3.420786142349243,3.3534023761749268
0.8144994974136353,1.9317611455917358,3.3784430027008057,3.300034761428833
0.7862178683280945,1.8331573009490967,3.2460720539093018,3.1848881244659424
0.7847107648849487,1.8234624862670898,3.1888654232025146,3.172083854675293
0.7886338233947754,2.0275983810424805,3.4960389137268066,3.4685189723968506
0.7843843698501587,1.924304485321045,3.485184907913208,3.5266740322113037
0.7737721800804138,1.89180326461792,3.385511875152588,3.326765537261963
0.8312684893608093,1.9042537212371826,3.3553273677825928,3.2838540077209473
0.8429574966430664,2.0067975521087646,3.5536320209503174,3.434697151184082
0.8295168876647949,1.992764949798584,3.559997797012329,3.435185670852661
0.8063198924064636,1.9866340160369873,3.484961986541748,3.3402280807495117
0.8006851077079773,1.9396144151687622,3.3791744709014893,3.3019044399261475
0.8187155723571777,1.9402481317520142,3.4340145587921143,3.34954571723938
0.8025817275047302,1.9375874996185303,3.5335757732391357,3.4436118602752686
0.8289463520050049,1.974202275276184,3.4860856533050537,3.398085355758667
0.7763931155204773,1.882012963294983,3.313354969024658,3.2551345825195312
0.7608258128166199,1.8459759950637817,3.321962833404541,3.318577527999878
0.7881326079368591,1.9569365978240967,3.463759422302246,3.43811297416687
0.7806118130683899,1.8041836023330688,3.1230642795562744,3.0216948986053467
0.7376804947853088,1.7808338403701782,3.2051730155944824,3.246037721633911
0.7538450360298157,1.837307333946228,3.2309513092041016,3.1271255016326904
0.8059694170951843,1.9690310955047607,3.4379117488861084,3.3686344623565674
0.7912235856056213,1.8376412391662598,3.181638717651367,3.130483388900757
0.7869131565093994,1.9251422882080078,3.41032338142395,3.2551333904266357
0.8130896091461182,1.9436296224594116,3.4716556072235107,3.3599798679351807
0.829520583152771,1.9363545179367065,3.4053139686584473,3.330878257751465
0.7516003251075745,1.7741929292678833,3.121408700942993,3.0718750953674316
0.7652621865272522,1.873363971710205,3.348864793777466,3.4075467586517334
0.8199437856674194,2.0101101398468018,3.543627977371216,3.46794056892395
0.8448072075843811,1.956526279449463,3.437549114227295,3.35125470161438
0.800102710723877,1.9499385356903076,3.4921345710754395,3.400709390640259
0.7861979603767395,1.9274653196334839,3.42641282081604,3.3283801078796387
0.7583548426628113,1.8883624076843262,3.4109485149383545,3.396986961364746
0.8384501338005066,1.8922373056411743,3.3879520893096924,3.259852886199951
0.7820239067077637,1.8240118026733398,3.244702100753784,3.196298360824585
0.7673943042755127,1.8930758237838745,3.365682363510132,3.3492977619171143
0.7780359983444214,1.8747591972351074,3.343461036682129,3.2895328998565674
0.7410788536071777,1.8609424829483032,3.39101505279541,3.335165023803711
0.8228083252906799,2.0624518394470215,3.565800905227661,3.532250165939331
0.7886419892311096,1.979719638824463,3.4956002235412598,3.428487777709961
0.771152675151825,1.8222758769989014,3.2672922611236572,3.205012798309326
0.8068801164627075,1.9602855443954468,3.5025863647460938,3.428842544555664
0.7982972264289856,1.9559296369552612,3.413841724395752,3.4484875202178955
0.8404357433319092,2.006765365600586,3.5261454582214355,3.3905134201049805
0.8010637164115906,1.895674705505371,3.363882303237915,3.2809152603149414
0.7946474552154541,1.971855640411377,3.488313674926758,3.491750478744507
0.8009610772132874,1.9703829288482666,3.47866153717041,3.409801959991455
0.835573673248291,1.9206318855285645,3.3816256523132324,3.283708095550537
0.7683264017105103,1.8653563261032104,3.367905616760254,3.3276991844177246
0.8074179887771606,1.934230089187622,3.51851487159729,3.4554243087768555
0.7693488001823425,1.891592025756836,3.2688958644866943,3.1911542415618896
0.7803124785423279,1.916704535484314,3.4187889099121094,3.369673728942871
0.7405462861061096,1.876838207244873,3.328319549560547,3.3206307888031006
0.7984601259231567,1.8916399478912354,3.274136781692505,3.227241039276123
0.822839081287384,1.9704760313034058,3.3877010345458984,3.301816701889038
0.7662556171417236,1.9041221141815186,3.425727605819702,3.4042513370513916
0.8268205523490906,1.948915719985962,3.5024642944335938,3.459052801132202
0.7793931365013123,1.8928146362304688,3.386275291442871,3.3019051551818848
0.7999098896980286,1.949544906616211,3.4253079891204834,3.3370203971862793
0.8213223814964294,1.919609785079956,3.446627616882324,3.3630316257476807
0.7762346863746643,1.882725715637207,3.351612091064453,3.227177858352661
0.7808700799942017,1.860610842704773,3.3286373615264893,3.271681785583496
0.7935887575149536,1.858390212059021,3.316521406173706,3.3327853679656982
0.760136067867279,1.8534493446350098,3.2413222789764404,3.2402892112731934
0.7706007957458496,1.9459128379821777,3.4593498706817627,3.526534080505371
0.8485816121101379,1.9931144714355469,3.408205032348633,3.3088090419769287
0.7465174198150635,1.7561122179031372,3.142300844192505,3.12589168548584
0.8012223243713379,1.9455623626708984,3.4660942554473877,3.3465936183929443
0.7997484803199768,1.8992863893508911,3.3550570011138916,3.288980484008789
0.8028120398521423,1.971266746520996,3.371803045272827,3.2265560626983643
0.7966213226318359,1.997782588005066,3.6060547828674316,3.56099009513855
0.7776994705200195,1.8543944358825684,3.274430513381958,3.1963865756988525
0.8278355598449707,2.074293375015259,3.5977797508239746,3.4479150772094727
0.8148625493049622,2.044638156890869,3.560194969177246,3.5291266441345215
0.8129808306694031,2.0291836261749268,3.3876287937164307,3.309274911880493
0.7976254224777222,1.9044134616851807,3.391305923461914,3.3585591316223145
0.7825069427490234,1.9415398836135864,3.39024019241333,3.2781569957733154
0.7996841669082642,1.9781960248947144,3.45538592338562,3.3796818256378174
0.7630550265312195,1.8455712795257568,3.3787264823913574,3.3966405391693115
0.7039822340011597,1.7835500240325928,3.1524107456207275,3.1356475353240967
0.8170291185379028,1.8424843549728394,3.2232606410980225,3.1378979682922363
0.8668328523635864,2.0996642112731934,3.6873018741607666,3.5550568103790283
0.8242473602294922,1.890824794769287,3.4501254558563232,3.462627410888672
0.7692543864250183,1.872235655784607,3.327463388442993,3.2645211219787598
0.8117514848709106,1.967741847038269,3.475058078765869,3.3659555912017822
0.8170104026794434,1.9581745862960815,3.498558521270752,3.46964168548584
0.7782061696052551,1.7938320636749268,3.2036938667297363,3.1592276096343994
0.8348792195320129,2.031623125076294,3.4492146968841553,3.3569557666778564
0.8310519456863403,1.9836854934692383,3.619997262954712,3.5946121215820312
0.7936930060386658,1.8120473623275757,3.236941337585449,3.202871322631836
0.7686423063278198,1.8243558406829834,3.291734457015991,3.284417152404785
0.8027868866920471,1.8844860792160034,3.4125843048095703,3.3439722061157227
0.7907785177230835,1.909483790397644,3.3297183513641357,3.2461764812469482
0.8249340653419495,2.018588066101074,3.478013277053833,3.404024124145508
0.7975351810455322,2.029675245285034,3.6355152130126953,3.5810914039611816
0.7514150738716125,1.8530514240264893,3.299311637878418,3.2538063526153564
0.8455877900123596,1.9783766269683838,3.507176160812378,3.430570125579834
0.8225968480110168,1.9565101861953735,3.4002740383148193,3.2646398544311523
0.7018983960151672,1.792049527168274,3.1386520862579346,3.1242806911468506
0.7793651223182678,1.8665183782577515,3.356170654296875,3.3384878635406494
0.8026084899902344,1.904341459274292,3.288881301879883,3.2968080043792725
0.7683940529823303,1.8957936763763428,3.4427311420440674,3.4477672576904297
0.7844364643096924,1.88986337184906,3.3278892040252686,3.338221549987793
0.8319417238235474,1.9434512853622437,3.3127782344818115,3.210869312286377
0.8111317753791809,1.884551763534546,3.3680012226104736,3.2438855171203613
0.7727524042129517,1.8969639539718628,3.351940870285034,3.2824225425720215
0.7775738835334778,1.9280800819396973,3.2776060104370117,3.227022409439087
0.8307147026062012,1.9580496549606323,3.4474923610687256,3.3778810501098633
0.7634699940681458,1.7880500555038452,3.1136560440063477,3.006495714187622
0.8150310516357422,1.9335978031158447,3.348175048828125,3.2575485706329346
0.7929645776748657,1.9189651012420654,3.3509442806243896,3.2805559635162354
0.8156989812850952,1.956995964050293,3.485640287399292,3.4235384464263916
0.7901660799980164,1.9420151710510254,3.3628129959106445,3.2594478130340576
0.7658676505088806,1.877817153930664,3.3103439807891846,3.2544469833374023
0.8082897663116455,1.9714906215667725,3.4082417488098145,3.362435817718506
0.8182758092880249,1.9845054149627686,3.383565902709961,3.237299680709839
0.7809576392173767,1.8380852937698364,3.3157856464385986,3.365715742111206
0.766804039478302,1.8946075439453125,3.3850882053375244,3.319462299346924
0.7969022989273071,1.825770378112793,3.300153970718384,3.2423410415649414
0.7847313284873962,1.9232028722763062,3.3410239219665527,3.24066162109375
0.8283313512802124,2.0008444786071777,3.3904614448547363,3.333230495452881
0.8415526747703552,2.034594774246216,3.53035306930542,3.4094090461730957
0.8460817337036133,1.9926155805587769,3.535628080368042,3.3795199394226074
0.7670626044273376,1.902683138847351,3.3920674324035645,3.313906669616699
0.8149535655975342,1.9346954822540283,3.4656598567962646,3.3716049194335938
0.8029946684837341,1.9165157079696655,3.42185378074646,3.362755060195923
0.8145962357521057,1.8864623308181763,3.344999313354492,3.2927651405334473
0.8190320134162903,1.9261537790298462,3.3106908798217773,3.2432689666748047
0.7958037853240967,1.9272907972335815,3.444305181503296,3.314826488494873
0.8224914073944092,1.9330976009368896,3.38613224029541,3.2629895210266113
0.7782543301582336,1.8173447847366333,3.2059218883514404,3.107898712158203
0.7973471283912659,2.0160465240478516,3.617945432662964,3.559602975845337
0.8100003004074097,1.9139167070388794,3.3758082389831543,3.3683524131774902
0.8546010255813599,2.0042102336883545,3.6497583389282227,3.566204071044922
0.8342893123626709,1.9824485778808594,3.590010643005371,3.57763671875
0.7587312459945679,1.8818373680114746,3.3103647232055664,3.23697566986084
0.7758827805519104,1.8673115968704224,3.341561794281006,3.303617238998413
0.8417395353317261,1.9949909448623657,3.4918627738952637,3.434168815612793
0.7953238487243652,1.9544199705123901,3.3942646980285645,3.320683479309082
0.7507834434509277,1.852888822555542,3.194183588027954,3.1147735118865967
0.8464734554290771,1.9966237545013428,3.4188783168792725,3.3537096977233887
0.8208994269371033,1.949177622795105,3.4253056049346924,3.323637008666992
0.7810830473899841,1.9630247354507446,3.5099215507507324,3.4363808631896973
0.798200786113739,1.918503999710083,3.4213438034057617,3.3187479972839355
0.7746813893318176,1.9533039331436157,3.418367385864258,3.3862626552581787
0.7767755389213562,1.868377923965454,3.283392906188965,3.195657253265381
0.7817559838294983,1.885572910308838,3.3566389083862305,3.3177177906036377
0.7662879228591919,1.91046142578125,3.3391330242156982,3.251512050628662
0.8366796374320984,2.0018107891082764,3.6234123706817627,3.6083831787109375
0.827634871006012,2.0202383995056152,3.664194107055664,3.672128200531006
0.7985694408416748,1.9142130613327026,3.289560556411743,3.2314891815185547
0.7563927173614502,1.8597993850708008,3.32627272605896,3.264592409133911
0.8357548117637634,2.0151689052581787,3.534236431121826,3.450066089630127
0.7988908290863037,2.005281925201416,3.533057689666748,3.4650328159332275
0.8341344594955444,2.020772933959961,3.563467502593994,3.4343559741973877
0.7682840824127197,1.8175674676895142,3.2069461345672607,3.138101577758789
0.8129571676254272,1.9847062826156616,3.5325779914855957,3.4498848915100098
0.8532262444496155,2.0417091846466064,3.5528504848480225,3.4806113243103027
0.7521771788597107,1.8392910957336426,3.290020704269409,3.2533044815063477
0.8462648987770081,2.0374903678894043,3.591196298599243,3.5174436569213867
0.7818995118141174,1.9118483066558838,3.4455955028533936,3.427760601043701
0.8254721760749817,1.9638757705688477,3.3731372356414795,3.3019649982452393
0.7797857522964478,1.9602622985839844,3.4413108825683594,3.383821487426758
0.777839183807373,1.9462308883666992,3.4227187633514404,3.34126615524292
0.7756403684616089,1.9444667100906372,3.3360486030578613,3.296504020690918
0.7573962211608887,1.9186761379241943,3.4117720127105713,3.4084455966949463
0.7873114347457886,1.9715204238891602,3.417794704437256,3.3134171962738037
0.7891395688056946,1.8328956365585327,3.266859531402588,3.191922187805176
0.8122082948684692,1.9600220918655396,3.3613924980163574,3.291170358657837
0.8375943899154663,2.111637592315674,3.5554723739624023,3.3985109329223633
0.7931844592094421,1.8658710718154907,3.1443467140197754,3.056668758392334
0.8155825734138489,1.958889365196228,3.461472749710083,3.4031481742858887
0.7889481782913208,1.8412705659866333,3.195373296737671,3.1361117362976074
0.7800546884536743,1.8753173351287842,3.3847625255584717,3.3661677837371826
0.8107843995094299,1.8987057209014893,3.4058046340942383,3.3438632488250732
0.8006778359413147,1.9177768230438232,3.349456310272217,3.3131825923919678
0.8108454346656799,1.8935624361038208,3.424849271774292,3.411412239074707
0.7810848951339722,1.9232218265533447,3.3407936096191406,3.1770670413970947
0.7737613916397095,1.8788756132125854,3.233600378036499,3.1606826782226562
0.792417049407959,1.902247667312622,3.3487629890441895,3.2068002223968506
0.7602376937866211,1.8793535232543945,3.3434910774230957,3.304076671600342
0.7984324097633362,1.8720648288726807,3.3593227863311768,3.332357406616211
0.8190075755119324,1.9443342685699463,3.4585461616516113,3.4591376781463623
0.7922737002372742,1.8581980466842651,3.221496343612671,3.1502959728240967
0.7840348482131958,1.9377326965332031,3.4111809730529785,3.3478245735168457
0.7706997990608215,1.742993950843811,3.093066453933716,3.036323070526123
0.7903062105178833,1.9303228855133057,3.283351182937622,3.1077003479003906
0.7685621976852417,1.887308955192566,3.306051254272461,3.284325361251831
0.781414270401001,1.9725130796432495,3.532116174697876,3.472994327545166
0.8127550482749939,1.923753261566162,3.4618587493896484,3.434659242630005
0.7659068703651428,1.9202394485473633,3.4873788356781006,3.443756341934204
0.8180397152900696,1.952302098274231,3.3970577716827393,3.377173662185669
0.821756899356842,1.978807806968689,3.4899630546569824,3.395303964614868
0.80596524477005,1.956103801727295,3.3873987197875977,3.3544435501098633
