Data_Std,CNN_Layer_1_Std,CNN_Layer_2_Std,CNN_Layer_3_Std,CNN_Layer_4_Std,Data_Mean,CNN_Layer_1_Mean,CNN_Layer_2_Mean,CNN_Layer_3_Mean,CNN_Layer_4_Mean
0.40955162048339844,0.14035652577877045,0.05221128091216087,0.017680056393146515,0.009730846621096134,-0.09726615995168686,0.10889114439487457,0.031779300421476364,0.01041647419333458,0.006378537975251675
0.4011783003807068,0.1418122500181198,0.05268920212984085,0.01798892766237259,0.009663715027272701,-0.15074265003204346,0.1110292375087738,0.03235892206430435,0.010400100611150265,0.00629282183945179
0.40138474106788635,0.13964428007602692,0.05207392945885658,0.017763305455446243,0.00952819548547268,-0.13127069175243378,0.11010380834341049,0.03181208670139313,0.010184642858803272,0.006137277465313673
0.4520787000656128,0.15228433907032013,0.05442330986261368,0.01845933124423027,0.009590262547135353,-0.08494161069393158,0.11747913062572479,0.0335114449262619,0.010751942172646523,0.0060736555606126785
0.40247654914855957,0.14079250395298004,0.052506644278764725,0.017819678410887718,0.00938990619033575,-0.12945787608623505,0.11002194881439209,0.0316602922976017,0.01011585257947445,0.005890578962862492
0.4173421561717987,0.14325492084026337,0.05146704241633415,0.017676319926977158,0.009336074814200401,-0.08117099851369858,0.11278140544891357,0.03150548040866852,0.010064367204904556,0.00576873729005456
0.451014906167984,0.15059390664100647,0.05217156559228897,0.017765428870916367,0.00928157102316618,-0.06793367117643356,0.11523226648569107,0.031502749770879745,0.009939300827682018,0.005658656358718872
0.37567123770713806,0.13393446803092957,0.04975958168506622,0.017079895362257957,0.009081514552235603,-0.14771538972854614,0.1062929779291153,0.030003927648067474,0.009315872564911842,0.005475839599967003
0.41190066933631897,0.14338575303554535,0.05161599442362785,0.017797429114580154,0.009154561907052994,-0.10547652095556259,0.1106925755739212,0.03101138211786747,0.009841537103056908,0.005450321361422539
0.3864004909992218,0.13440540432929993,0.047755900770425797,0.01656794734299183,0.0088627515360713,-0.07195603847503662,0.10427030920982361,0.028394559398293495,0.009122047573328018,0.005205581430345774
0.38145315647125244,0.13216155767440796,0.0473594032227993,0.01642467826604843,0.008718171156942844,-0.10207291692495346,0.10308730602264404,0.027980986982584,0.008847372606396675,0.005077471490949392
0.3894481062889099,0.1377049684524536,0.050499603152275085,0.017331181094050407,0.00882413424551487,-0.1460140347480774,0.10853158682584763,0.0305367149412632,0.009419925510883331,0.005136574152857065
0.398547887802124,0.13583561778068542,0.04883380979299545,0.016793012619018555,0.00865053292363882,-0.11868540942668915,0.10658301413059235,0.02939615584909916,0.009027485735714436,0.005009571556001902
0.38293251395225525,0.1354285627603531,0.049126818776130676,0.016986176371574402,0.008632845245301723,-0.13276514410972595,0.1066475361585617,0.02947845309972763,0.009137704037129879,0.005017096176743507
0.3931201100349426,0.13581755757331848,0.048870258033275604,0.016802320256829262,0.008569695986807346,-0.10287217795848846,0.10738546401262283,0.028995731845498085,0.009079685434699059,0.004979115445166826
0.38963139057159424,0.1334202140569687,0.04625712335109711,0.016190970316529274,0.008412410505115986,-0.03220168873667717,0.10366333276033401,0.027495738118886948,0.008797692134976387,0.004868774674832821
0.3670061230659485,0.13206304609775543,0.048642054200172424,0.01683206297457218,0.008453899063169956,-0.12898705899715424,0.10535268485546112,0.02895515039563179,0.009089971892535686,0.004912303760647774
0.39153334498405457,0.13324254751205444,0.04653160274028778,0.016179034486413002,0.00827439408749342,-0.07567264139652252,0.10370637476444244,0.027409469708800316,0.0086955726146698,0.004793487023562193
0.4081583619117737,0.13676367700099945,0.04724409803748131,0.016384005546569824,0.008247187361121178,-0.04419258236885071,0.1057557761669159,0.027814462780952454,0.008848723024129868,0.004803773015737534
0.40920910239219666,0.14008474349975586,0.049775443971157074,0.017275240272283554,0.008378121070563793,-0.08220795542001724,0.11000192165374756,0.02980177477002144,0.00944865308701992,0.004898893181234598
0.3685663938522339,0.12977321445941925,0.04670218378305435,0.016350410878658295,0.008117105811834335,-0.12443997710943222,0.10355913639068604,0.028127724304795265,0.008830396458506584,0.00475416099652648
0.3792494833469391,0.13499531149864197,0.0493520088493824,0.01705685257911682,0.008210867643356323,-0.14592471718788147,0.10624580085277557,0.029467333108186722,0.009254055097699165,0.004826136864721775
0.3885970711708069,0.1335069090127945,0.04702595993876457,0.016371462494134903,0.008056504651904106,-0.10474663972854614,0.10330832004547119,0.0278390571475029,0.008821765892207623,0.00472006993368268
0.3730795085430145,0.13036634027957916,0.045628953725099564,0.01602809876203537,0.00794849544763565,-0.08649744838476181,0.10124135762453079,0.026975015178322792,0.008620255626738071,0.004663207568228245
0.4163828492164612,0.14224815368652344,0.04708388075232506,0.01641383394598961,0.008036920800805092,0.013391336426138878,0.10789111256599426,0.027651771903038025,0.009028876200318336,0.004721411503851414
0.4123281240463257,0.13820815086364746,0.04780155420303345,0.016416111961007118,0.007941510528326035,-0.10669414699077606,0.10738997161388397,0.0285562165081501,0.008909802883863449,0.00471874512732029
0.39265409111976624,0.1338362842798233,0.04748203605413437,0.016481585800647736,0.007943857461214066,-0.06450356543064117,0.10596956312656403,0.02841065265238285,0.009057811461389065,0.004740677773952484
0.38780733942985535,0.13400790095329285,0.04769200086593628,0.016495684161782265,0.007915886119008064,-0.1048094779253006,0.10522565245628357,0.028345681726932526,0.008919957093894482,0.004748843610286713
0.40089720487594604,0.13264355063438416,0.04646964743733406,0.016065368428826332,0.007829517126083374,-0.08173603564500809,0.10367938876152039,0.02742576040327549,0.008709385991096497,0.0047231861390173435
0.3885759711265564,0.13507957756519318,0.04793049395084381,0.016695067286491394,0.007928497157990932,-0.12283837795257568,0.10576120018959045,0.02882976643741131,0.009152139537036419,0.004823199473321438
0.41949838399887085,0.14212088286876678,0.04963570460677147,0.017185086384415627,0.008048556745052338,-0.09372621029615402,0.11029328405857086,0.029811318963766098,0.009493445046246052,0.004905153531581163
0.4141848087310791,0.1368091106414795,0.04721227288246155,0.01623234525322914,0.007897608913481236,-0.08436109870672226,0.10669168829917908,0.028219720348715782,0.008866085670888424,0.004836008884012699
0.378257155418396,0.1348932981491089,0.04886101186275482,0.016826828941702843,0.008086915127933025,-0.15896904468536377,0.1062919944524765,0.029278060421347618,0.009075540117919445,0.004978473763912916
0.4044456481933594,0.1383116990327835,0.04881168529391289,0.016697881743311882,0.008116152137517929,-0.13838297128677368,0.10931629687547684,0.029538072645664215,0.00913875550031662,0.005004945211112499
0.42350658774375916,0.1417486071586609,0.04916337504982948,0.016886189579963684,0.008251052349805832,-0.10436847060918808,0.10907061398029327,0.02920691855251789,0.009201384149491787,0.005075155757367611
0.38565465807914734,0.13304534554481506,0.04628920182585716,0.016220806166529655,0.008244588039815426,-0.05046544596552849,0.10447958111763,0.027410205453634262,0.008862586691975594,0.005072320345789194
0.40281233191490173,0.13389401137828827,0.04674669727683067,0.016102030873298645,0.008333117701113224,-0.09208723157644272,0.1042076051235199,0.027505485340952873,0.008669557981193066,0.005114235915243626
0.4087773859500885,0.1358523964881897,0.047107670456171036,0.01633264310657978,0.00837512593716383,-0.07672704756259918,0.10653618723154068,0.02831302210688591,0.008899930864572525,0.005139402113854885
0.38226252794265747,0.13035480678081512,0.045847613364458084,0.01597241312265396,0.008423085324466228,-0.09557513892650604,0.10248218476772308,0.027053020894527435,0.008571136742830276,0.005167078226804733
0.41452330350875854,0.13795888423919678,0.047200605273246765,0.01626836135983467,0.008475703187286854,-0.10625477880239487,0.10711397230625153,0.02824120596051216,0.008848205208778381,0.0052085272036492825
0.39803293347358704,0.13595323264598846,0.04830096662044525,0.016642756760120392,0.008561385795474052,-0.1348491609096527,0.10778999328613281,0.02900710701942444,0.009049830958247185,0.005271591246128082
0.3676578402519226,0.13104625046253204,0.04757073149085045,0.016534002497792244,0.008567056618630886,-0.1595441699028015,0.10470759868621826,0.0285007506608963,0.008927568793296814,0.005279342643916607
0.4001237452030182,0.13330334424972534,0.046705227345228195,0.01609271578490734,0.00850213598459959,-0.085139200091362,0.1058843582868576,0.02773882821202278,0.008810566738247871,0.005241164937615395
0.410844624042511,0.1367594599723816,0.04766907915472984,0.016464045271277428,0.00851412769407034,-0.09376557916402817,0.10827408730983734,0.028476573526859283,0.008999195881187916,0.005265064537525177
0.3885278105735779,0.1347678005695343,0.04832037538290024,0.016834933310747147,0.0085908193141222,-0.13529756665229797,0.10622821748256683,0.02887078747153282,0.009255055338144302,0.005353684537112713
0.41310417652130127,0.13877420127391815,0.04837596416473389,0.01673325151205063,0.008562469854950905,-0.08275088667869568,0.10880502313375473,0.02900153025984764,0.009344333782792091,0.005335772875696421
0.43689852952957153,0.1430334746837616,0.04935693368315697,0.017104189842939377,0.00855758972465992,-0.087166927754879,0.11112244427204132,0.02964388020336628,0.009604079648852348,0.005346906371414661
0.3732767403125763,0.12975330650806427,0.04594014585018158,0.016271937638521194,0.00848096702247858,-0.10110228508710861,0.1016554981470108,0.027442168444395065,0.008947180584073067,0.005276557523757219
0.42261067032814026,0.13827639818191528,0.04562736302614212,0.01588810421526432,0.008339084684848785,-0.027008913457393646,0.10651539266109467,0.027307622134685516,0.008920406922698021,0.005183507688343525
0.38326123356819153,0.13281261920928955,0.04711467772722244,0.016765089705586433,0.008495732210576534,-0.06382045149803162,0.10566355288028717,0.0283408984541893,0.00939080398529768,0.005286984145641327
0.3866118788719177,0.13118824362754822,0.04431954398751259,0.015806425362825394,0.008303702808916569,-0.061675768345594406,0.10101050138473511,0.026462478563189507,0.008835438638925552,0.00515106413513422
0.39689895510673523,0.13256682455539703,0.04637164622545242,0.016337454319000244,0.008349009789526463,-0.07678376138210297,0.10456280410289764,0.027750566601753235,0.009127548895776272,0.005170539952814579
0.41652289032936096,0.13814276456832886,0.04703077673912048,0.016614003106951714,0.008270074613392353,-0.05806048959493637,0.10754574090242386,0.028485603630542755,0.009451435878872871,0.005125205032527447
0.41197648644447327,0.13665612041950226,0.046840839087963104,0.016521647572517395,0.008224984630942345,-0.06387458741664886,0.10616299510002136,0.02825424075126648,0.009420913644134998,0.005073786713182926
0.39182233810424805,0.13432468473911285,0.04680107533931732,0.01655544899404049,0.008164912462234497,-0.10538532584905624,0.10494385659694672,0.02837708592414856,0.009354552254080772,0.005012059584259987
0.4296971261501312,0.13926224410533905,0.04710976779460907,0.016442054882645607,0.008059830404818058,-0.08551423251628876,0.10639364272356033,0.028223611414432526,0.009298783726990223,0.004948913585394621
0.38395634293556213,0.12985490262508392,0.04573754966259003,0.01608847826719284,0.00793415680527687,-0.09541141986846924,0.10253435373306274,0.027614222839474678,0.009186145849525928,0.004847578704357147
0.41065889596939087,0.1344199925661087,0.04553860053420067,0.015891682356595993,0.00781214376911521,-0.06442167609930038,0.1043681651353836,0.027185309678316116,0.009047765284776688,0.004748271778225899
0.39496639370918274,0.13395023345947266,0.046193044632673264,0.01629561372101307,0.00777634559199214,-0.06991120427846909,0.10561689734458923,0.028019726276397705,0.009382839314639568,0.0047137062065303326
0.37488219141960144,0.12885461747646332,0.04586813971400261,0.016021406278014183,0.007671059109270573,-0.12310554832220078,0.10108714550733566,0.027431610971689224,0.0091949962079525,0.004640948958694935
0.39256343245506287,0.1330239623785019,0.04612103849649429,0.016054240986704826,0.007563911844044924,-0.10228165239095688,0.103867307305336,0.027791358530521393,0.009266071021556854,0.004554765298962593
0.39472097158432007,0.1346321851015091,0.04725045710802078,0.016359567642211914,0.007561934180557728,-0.11257617920637131,0.10584165900945663,0.028535787016153336,0.009505653753876686,0.004533524625003338
0.39242029190063477,0.13360141217708588,0.0475056916475296,0.016182037070393562,0.007444905117154121,-0.16851040720939636,0.1057596355676651,0.028701338917016983,0.009420678950846195,0.004437777679413557
0.3833755850791931,0.13329803943634033,0.047370780259370804,0.016487054526805878,0.007468788418918848,-0.11802554130554199,0.1059480533003807,0.028926663100719452,0.009762201458215714,0.00441846065223217
0.3933763802051544,0.13141076266765594,0.04487316310405731,0.015728658065199852,0.0072875902988016605,-0.03811615705490112,0.10289780795574188,0.02716144733130932,0.009270738810300827,0.0042821671813726425
0.39970284700393677,0.13430027663707733,0.04682159423828125,0.016170786693692207,0.007335750851780176,-0.09404926002025604,0.10648947954177856,0.028680935502052307,0.009581245481967926,0.004307884722948074
0.37917280197143555,0.12620888650417328,0.04276018217206001,0.014981811866164207,0.007080096751451492,-0.06735295057296753,0.0989399328827858,0.02588779293000698,0.008800016716122627,0.004148390144109726
0.41063204407691956,0.13498081266880035,0.04577513039112091,0.015859270468354225,0.007212742697447538,-0.07388100773096085,0.10396116971969604,0.02782178670167923,0.00944023672491312,0.0042235516011714935
0.37081190943717957,0.12886063754558563,0.04590955376625061,0.015916164964437485,0.007222313899546862,-0.13515375554561615,0.10262534022331238,0.0280279740691185,0.00947139784693718,0.004230955615639687
0.4031672775745392,0.13231606781482697,0.04638662934303284,0.015942174941301346,0.007202805485576391,-0.08236557245254517,0.10415569692850113,0.027792945504188538,0.00939086452126503,0.004188165068626404
0.3817821145057678,0.1288788914680481,0.045824602246284485,0.01578540727496147,0.0071706026792526245,-0.13546687364578247,0.10249947011470795,0.027847256511449814,0.009410165250301361,0.004178608302026987
0.3782610297203064,0.12936004996299744,0.04476970434188843,0.01576361246407032,0.00718457717448473,-0.06234798952937126,0.10105549544095993,0.027338096871972084,0.00947579462081194,0.004162647761404514
0.38137519359588623,0.1282774806022644,0.04489409923553467,0.015584172680974007,0.007085531484335661,-0.11119198799133301,0.10216261446475983,0.02757745049893856,0.009363235905766487,0.004127249587327242
0.37133991718292236,0.12884849309921265,0.046293698251247406,0.016122063621878624,0.007243299391120672,-0.12234016507863998,0.10234127193689346,0.028248053044080734,0.009638907387852669,0.004205280914902687
0.3626384735107422,0.12480274587869644,0.044736966490745544,0.015685148537158966,0.0071542393416166306,-0.09803847968578339,0.10007055103778839,0.02744891494512558,0.009451296180486679,0.004155551083385944
0.36094218492507935,0.12487085908651352,0.04487653821706772,0.015680542215704918,0.007163316942751408,-0.125713050365448,0.10012254118919373,0.027828220278024673,0.009510084986686707,0.00416963268071413
0.3868233561515808,0.1308586299419403,0.0465971939265728,0.016199544072151184,0.007265806198120117,-0.11875884234905243,0.10272108763456345,0.028464006260037422,0.009763203561306,0.004230342339724302
0.43161728978157043,0.13949398696422577,0.04729272052645683,0.016341740265488625,0.0072938138619065285,-0.0407223179936409,0.10780353099107742,0.0290779247879982,0.009979684837162495,0.004247218370437622
0.4345953166484833,0.1417865753173828,0.04810580238699913,0.016671931371092796,0.007405801676213741,-0.0444449856877327,0.10939840972423553,0.029646165668964386,0.010221860371530056,0.0043146973475813866
0.3870357275009155,0.1327107697725296,0.047675617039203644,0.01642969623208046,0.007407772820442915,-0.14321362972259521,0.10501787066459656,0.02930149808526039,0.010003486648201942,0.004319150000810623
0.4004891514778137,0.13222955167293549,0.046350523829460144,0.016099443659186363,0.00732495728880167,-0.0721767246723175,0.10351798683404922,0.02837562933564186,0.009800801053643227,0.004270924720913172
0.3661656975746155,0.1269817054271698,0.046446140855550766,0.016106044873595238,0.00733970245346427,-0.13414500653743744,0.103220634162426,0.028878329321742058,0.009856613352894783,0.004280314315110445
0.4029988944530487,0.13285484910011292,0.04660114273428917,0.016081513836979866,0.007348532788455486,-0.08556173741817474,0.10553064942359924,0.02883969619870186,0.009902285411953926,0.004292987287044525
0.38982096314430237,0.12980183959007263,0.045489925891160965,0.015830693766474724,0.0072829765267670155,-0.0596875362098217,0.1011374294757843,0.02742839977145195,0.009661238640546799,0.00425504706799984
0.3786942660808563,0.12762093544006348,0.044934701174497604,0.01574329286813736,0.007272892165929079,-0.09105326980352402,0.09968411177396774,0.027316102758049965,0.00955716148018837,0.004264263901859522
0.4497659206390381,0.14050370454788208,0.04683181643486023,0.0158576350659132,0.007259976118803024,-0.056314729154109955,0.1083400696516037,0.028931286185979843,0.0098025593906641,0.004267607815563679
0.40670448541641235,0.13357800245285034,0.04602222144603729,0.01593933440744877,0.007287121843546629,-0.07509014010429382,0.10467996448278427,0.028505440801382065,0.009841160848736763,0.004286533687263727
0.382891446352005,0.12966983020305634,0.04661592096090317,0.016023634001612663,0.007348968647420406,-0.1259998083114624,0.10266070067882538,0.028670234605669975,0.009833009913563728,0.004326981492340565
0.3865232765674591,0.13102887570858002,0.04815378412604332,0.016596859320998192,0.007459952961653471,-0.13035432994365692,0.10456711798906326,0.029620129615068436,0.010172032751142979,0.004399936646223068
0.4041672945022583,0.13361024856567383,0.046673133969306946,0.016178306192159653,0.0074080731719732285,-0.09198665618896484,0.10432657599449158,0.028668804094195366,0.009969786740839481,0.004374743439257145
0.388407826423645,0.13160371780395508,0.046512484550476074,0.016298694536089897,0.007471323944628239,-0.05621890351176262,0.10375668853521347,0.028485149145126343,0.010089728981256485,0.004412639420479536
0.3713172674179077,0.127803772687912,0.04689466953277588,0.016149356961250305,0.007411161437630653,-0.16957321763038635,0.10189718008041382,0.02920253947377205,0.009992113336920738,0.004404905252158642
0.3849859833717346,0.13098973035812378,0.0468490906059742,0.01651548035442829,0.007522867526859045,-0.08710859715938568,0.10387535393238068,0.02936994656920433,0.010303528979420662,0.004453185014426708
0.40362924337387085,0.1335970014333725,0.04657241329550743,0.016438975930213928,0.007500286679714918,-0.060277264565229416,0.10439133644104004,0.029086826369166374,0.010279027745127678,0.0044537936337292194
0.4244900643825531,0.13674314320087433,0.046017177402973175,0.01605965755879879,0.007443821523338556,-0.03824249655008316,0.10457096993923187,0.028485704213380814,0.010071820579469204,0.004436248913407326
0.38336148858070374,0.1304348260164261,0.04754301905632019,0.016551686450839043,0.007592747453600168,-0.13936619460582733,0.10230857133865356,0.029561417177319527,0.010386945679783821,0.004515423905104399
0.3771218955516815,0.12759461998939514,0.04620248079299927,0.01631004735827446,0.007588858250528574,-0.10519646108150482,0.10204306989908218,0.028957322239875793,0.01030774600803852,0.004524732939898968
0.4047945439815521,0.13162660598754883,0.04603451117873192,0.016420641914010048,0.0076230671256780624,-0.06322327256202698,0.10249674320220947,0.02904593013226986,0.010425681248307228,0.004535588901489973
0.3839941918849945,0.12530726194381714,0.04414848983287811,0.015685822814702988,0.007511421572417021,-0.06387494504451752,0.09768127650022507,0.027032462880015373,0.009783083572983742,0.0044657522812485695
0.4015063941478729,0.13509531319141388,0.049568723887205124,0.017359232529997826,0.007867331616580486,-0.1293385922908783,0.10716943442821503,0.031107265502214432,0.01093817688524723,0.004674718249589205
0.4237322211265564,0.1361100822687149,0.04636883735656738,0.01650596596300602,0.007674188353121281,-0.0311632938683033,0.10491681098937988,0.02904382348060608,0.010459082201123238,0.004581288434565067
0.38834184408187866,0.13232211768627167,0.0482916384935379,0.016993101686239243,0.007802415639162064,-0.1506837010383606,0.10352510958909988,0.030172377824783325,0.010697813704609871,0.004656513687223196
0.41874876618385315,0.1353856772184372,0.04808511584997177,0.016918182373046875,0.007788328919559717,-0.07232049852609634,0.10611081123352051,0.029972415417432785,0.010764832608401775,0.004673507530242205
0.41939303278923035,0.1342126727104187,0.045661937445402145,0.016190292313694954,0.007590890862047672,-0.040966618806123734,0.10392068326473236,0.0289141945540905,0.010395519435405731,0.004576697945594788
0.38664349913597107,0.12770885229110718,0.046319156885147095,0.016488773748278618,0.007698549889028072,-0.06738287210464478,0.10223305225372314,0.029133662581443787,0.010576163418591022,0.004646984860301018
0.4138329029083252,0.13570693135261536,0.04811963066458702,0.017015237361192703,0.007752920500934124,-0.08120087534189224,0.105291947722435,0.030300317332148552,0.010881134308874607,0.004680380690842867
0.37578773498535156,0.12764348089694977,0.0472835935652256,0.016745980829000473,0.007695380598306656,-0.1409837305545807,0.10127415508031845,0.029607582837343216,0.010648651979863644,0.004658654797822237
0.37933507561683655,0.12794406712055206,0.04677442088723183,0.016398385167121887,0.007597646676003933,-0.14187157154083252,0.10078468918800354,0.029394440352916718,0.01047750934958458,0.004593977704644203
0.38799333572387695,0.13000130653381348,0.047920260578393936,0.017041392624378204,0.007745679467916489,-0.11646067351102829,0.10419818758964539,0.030539754778146744,0.010984672233462334,0.004667838104069233
0.37173202633857727,0.12725801765918732,0.04696002975106239,0.016662582755088806,0.007661705370992422,-0.12339898198843002,0.10086499899625778,0.029372641816735268,0.01064925454556942,0.0046103354543447495
0.4029747247695923,0.13196781277656555,0.04612899571657181,0.0165639016777277,0.007604031823575497,-0.049537353217601776,0.1033988744020462,0.029500603675842285,0.010773560963571072,0.004577903542667627
